  -3.0000000e+00   9.9379805e-02
  -2.0000000e+00   1.2057941e-01
  -1.0000000e+00   1.3480685e-01
   0.0000000e+00   1.4163621e-01
   1.0000000e+00   1.3426633e-01
   2.0000000e+00   1.2028908e-01
   3.0000000e+00   9.9088369e-02
   4.0000000e+00   7.0539557e-02
   5.0000000e+00   3.5321049e-02
   6.0000000e+00   2.1274856e-02
   7.0000000e+00   1.4165616e-02
   8.0000000e+00   7.1956882e-03
   9.0000000e+00   1.4571819e-03
